stop_id,stop_name,stop_lat,stop_lon,rank,count,interval,category
at:44:41262,Linz/Donau Parkbad,48.31153777,14.29704707,3,241,6.970954356846473,2
at:44:41263,Linz/Donau Taubenmarkt,48.30408103,14.28809985,2,833,2.0168067226890756,0
at:44:41264,Linz/Donau Theater,48.30412286,14.28272793,3,120,14.0,3
at:44:41265,Linz/Donau Spechtweg,48.25017251,14.37158029,3,50,33.6,4
at:44:41266,Linz/Donau Tunnerweg,48.25711081,14.32357433,3,1,1680.0,-1
at:44:41270,Linz/Donau Untere Donaulände,48.30828753,14.28979767,3,322,5.217391304347826,2
at:44:41272,Linz/Donau Urfahr Bahnhof,48.3118842880337,14.2792783985436,0,79,21.265822784810126,2
at:44:41273,Linz/Donau Vergeinerstraße,48.30253338,14.26947778,3,56,30.0,4
at:44:41275,Linz/Donau voestalpine/Gasometer,48.27694556,14.32265804,3,67,25.074626865671643,4
at:44:41276,Linz/Donau voestalpine/Betriebsgebäude 02,48.27395021,14.32433789,3,79,21.265822784810126,4
at:44:41277,Linz/Donau voestalpine/Betriebsgebäude 34,48.27280224,14.33988773,3,80,21.0,4
at:44:41278,Linz/Donau Ghegastraße,48.28523715,14.28472219,3,63,26.666666666666668,4
at:44:41279,Linz/Donau Silbergrabenbach,48.36584109,14.29180091,3,40,42.0,5
at:44:41280,Linz/Donau voestalpine/Feuerwehr,48.27020727,14.32440976,3,3,560.0,-1
at:44:41281,Linz/Donau voestalpine/FMA,48.26796496,14.34011231,3,78,21.53846153846154,4
at:44:41282,"Linz/Donau, Gaisbergerstraße",48.25861199,14.33165916,3,21,80.0,6
at:44:41284,"Linz/Donau, Werkssportplatz",48.26703811,14.34426253,3,21,80.0,6
at:44:41285,"Linz/Donau, Schwerlasthafen",48.26908314,14.34777494,3,21,80.0,6
at:44:41286,"Linz/Donau, Lunzerstraße Ost",48.27137921,14.34870919,3,22,76.36363636363636,6
at:44:41288,Linz/Donau voestalpine/Betriebsgebäude 33,48.26798888,14.34391218,3,5,336.0,-1
at:44:41289,Linz/Donau Stahlwerk,48.27587538,14.33598904,3,10,168.0,7
at:44:41290,Linz/Donau Turmstraße,48.27630585,14.3124442,2,727,2.3108665749656123,0
at:44:41292,Linz/Donau Volksgartenstraße,48.29496177,14.2906331,3,333,5.045045045045045,2
at:44:41294,Linz/Donau Wahringerstraße,48.26524417,14.31786104,2,391,4.296675191815857,0
at:44:41295,Linz/Donau Waldeggstraße,48.29003693,14.28736324,3,500,3.36,0
at:44:41296,Linz/Donau Wallseerstraße,48.2741236,14.2799162,3,177,9.491525423728813,2
at:44:41298,Linz/Donau Wegscheid Bahnhof,48.2491615950796,14.2755324238083,1,37,45.4054054054054,4
at:44:41299,Linz/Donau Aumüllerweg,48.25273261,14.35494349,3,112,15.0,3
at:44:41303,Linz/Donau WIFI,48.28053257,14.30923721,2,591,2.8426395939086295,0
at:44:41304,Linz/Donau Wimhölzelstraße,48.29498568,14.31018943,3,226,7.433628318584071,2
at:44:41305,Linz/Donau Winetzhammerstraße,48.24424431,14.29171108,3,13,129.23076923076923,7
at:44:41306,Linz/Donau Winklerbrücke,48.34244055,14.29339991,3,157,10.700636942675159,3
at:44:41307,Linz/Donau Zeppelinstraße,48.25371355,14.31387252,3,114,14.736842105263158,3
at:44:41308,Linz/Donau Spindelbaumweg,48.24317943,14.28012281,3,167,10.059880239520957,3
at:44:41309,Linz/Donau Posthofstraße,48.31296566,14.31284844,3,153,10.980392156862745,3
at:44:41310,Linz/Donau Wagner-Jauregg-Weg,48.28111842,14.29384009,3,241,6.970954356846473,2
at:44:41311,Linz/Donau Aubergstraße,48.31520599,14.2743197,3,112,15.0,3
at:44:41313,Linz/Donau Hafenportal,48.31209339,14.3138815,3,136,12.352941176470589,3
at:44:41314,Linz/Donau Biegung,48.31278045,14.28200928,2,558,3.010752688172043,0
at:44:41315,Linz/Donau Broschgasse,48.32185471,14.29362449,3,112,15.0,3
at:44:41316,Linz/Donau Hinsenkampplatz (Donautor),48.31005607,14.28366218,3,336,5.0,2
at:44:41317,Linz/Donau Einschnitt,48.31868279,14.25765595,2,56,30.0,4
at:44:41318,Pabneukirchen Stiedlkreuzung,48.32303741,14.81698298,3,22,76.36363636363636,6
at:44:41319,Linz/Donau Glaserstraße,48.33269511,14.3088689,2,384,4.375,0
at:44:41320,Linz/Donau Harbachsiedlung,48.32992401,14.28796511,2,504,3.3333333333333335,0
at:44:41321,Linz/Donau Harruckerstraße,48.32101844,14.28313217,3,113,14.867256637168142,3
at:44:41323,Linz/Donau Pöstlingberg Schlössl,48.32284627,14.25860816,2,77,21.818181818181817,4
at:44:41324,Linz/Donau Karlhof,48.32343164,14.28336573,3,512,3.28125,0
at:44:41325,Linz/Donau Knabenseminarstraße,48.31523586,14.28062587,3,272,6.176470588235294,2
at:44:41326,Linz/Donau Leonfeldner Straße,48.31771504,14.28372506,3,224,7.5,2
at:44:41327,Linz/Donau Linke Brückenstraße,48.32008061,14.28925868,2,1010,1.6633663366336633,0
at:44:41328,Linz/Donau Bruckneruniversität,48.3110837,14.26798658,2,163,10.306748466257668,3
at:44:41329,Linz/Donau Mühlkreisbahnhof,48.31194403,14.28023061,2,398,4.221105527638191,0
at:44:41330,Linz/Donau Nißlstraße,48.31257135,14.27304409,3,112,15.0,3
at:44:41331,Linz/Donau Oberschableder,48.32006269,14.25676662,2,56,30.0,4
at:44:41332,Linz/Donau Ontlstraße,48.32251774,14.28537796,2,615,2.731707317073171,0
at:44:41333,Linz/Donau Peuerbachstraße,48.31574963,14.28971682,2,403,4.168734491315137,0
at:44:41334,Linz/Donau Pöstlingberg Götzlingstraße,48.32664508,14.25721578,3,75,22.4,4
at:44:41336,Linz/Donau Riesenhof,48.31645456,14.27155289,3,112,15.0,3
