,stop_id,stop_name,stop_lat,stop_lon,count
1645,at:48:91,Röthis Schlößlestraße,47.29001471,9.65979985,45
1646,at:48:910,Gampelün Kosa,47.19884348,9.65330503,17
1647,at:48:912,Lech Wanghus,47.24121036,10.17015971,10
1648,at:48:915,Fraxern Oberdorf,47.31586777,9.67843989,41
1649,at:48:918,Dornbirn Gütle,47.3903408,9.77703897,44
1650,at:48:919,Lech sport.park.lech,47.21410043,10.14805217,24
1651,at:48:92,Röthis Schwanen,47.29429803,9.6514006,339
1652,at:48:922,Fraxern Schufla,47.31680565,9.67617613,41
1653,at:48:924,Fußach Altes Postamt,47.47838944,9.66474058,101
1654,at:48:925,Fußach Bilke,47.46756297,9.65860509,101
1655,at:48:926,Fußach Birkenfeld,47.46303863,9.65830864,101
1656,at:48:927,Fußach Gasthaus Hirschen,47.47244518,9.66034782,101
1657,at:48:928,Gais Sutterlüty,47.19575494,9.71844187,313
1658,at:48:929,Gais Hämmerle-Kaffee,47.19764715,9.72687705,344
1659,at:48:93,Röthis Treietstraße,47.29086166,9.65296367,89
1660,at:48:930,Gais Gaisbühel,47.1967621,9.71516302,152
1661,at:48:931,Gais Sportplatz,47.19665222,9.72071461,349
1662,at:48:932,Gaißau Grenze,47.4645812,9.59625302,111
1663,at:48:933,Gaißau Kesslerplatz,47.46827954,9.59265976,209
1664,at:48:934,Gaißau Kirche,47.46578972,9.59858864,210
1665,at:48:935,Gaißau Ausserdorf,47.46840707,9.60378989,209
1666,at:48:936,Gampelün Kapelle,47.19560845,9.65384402,17
1667,at:48:937,Gampelün Zollwache,47.20191964,9.64899311,17
1668,at:48:94,Röthis Valdruden,47.29396903,9.66327633,31
1669,at:48:940,Dornbirn Boden,47.39439707,9.76639394,42
1670,at:48:945,Gantschier Holzbau Fritz,47.09148771,9.88294136,33
1671,at:48:946,Bangs Gasthaus Stern,47.26610584,9.54473464,112
1672,at:48:949,Gargellen Zentrum,46.97192058,9.91838888,24
1673,at:48:95,Satteins Kirchplatz,47.22468008,9.67181931,209
1674,at:48:950,Gargellen Sarottlaalpe,46.987402,9.93502568,24
1675,at:48:954,Lech Kapelle,47.20587443,10.13923071,40
1676,at:48:958,Göfis Büttels,47.23359243,9.63444041,26
1677,at:48:96,Satteins Mittelschule,47.22511933,9.66562991,213
1678,at:48:961,Gargellen Schafbergbahn,46.96826715,9.91792176,24
1679,at:48:962,Gargellen Wolfa,46.97471566,9.92058077,24
1680,at:48:963,Garsella Abzw. Raggal,47.22694948,9.87580874,63
1681,at:48:964,Blons Haus Burtscher,47.22509492,9.86632253,35
1682,at:48:965,Gaschurn Explorer,46.99372566,10.01891037,164
1683,at:48:969,Gaschurn Schima Drosa,46.99235315,10.02155141,163
1684,at:48:97,Satteins Trutsch,47.22056806,9.67705648,14
1685,at:48:971,Bangs Zollhäuser,47.26798334,9.54424955,112
1686,at:48:972,Gaschurn Rifa,46.98136564,10.03310375,163
1687,at:48:973,Gaschurn Zentrum,46.98829667,10.02532434,163
1688,at:48:974,Gaschurn Versettla Bahn,46.98503656,10.02538722,163
1689,at:48:976,Gisingen Bifangstraße,47.25467476,9.58628172,72
1690,at:48:979,Dornbirn Ebniterstraße,47.39181252,9.77363436,43
1691,at:48:98,Blons Mühle,47.22521694,9.85104219,35
1692,at:48:980,Lech Alpenhof,47.21359397,10.14649809,24
1693,at:48:983,Gisingen Mörlinweg,47.2608509,9.60542482,79
1694,at:48:984,Gisingen Dammweg,47.2484918,9.59214772,58
1695,at:48:985,Gisingen Fabrikweg,47.24761979,9.58859039,130
1696,at:48:986,Gisingen Flurgasse,47.24497927,9.58938091,130
1697,at:48:987,Gisingen Kapf,47.24132014,9.59051279,130
1698,at:48:988,Bartholomäberg Blaschisweg,47.09026449,9.91354697,38
1699,at:48:989,Gisingen Hochhaus,47.25040043,9.58785378,72
1700,at:48:990,Gisingen Im Gisinger Feld,47.26080822,9.5966393,58
1701,at:48:991,Gisingen Kapfstraße,47.25516254,9.59557929,58
1702,at:48:992,Gisingen Ketschelenstraße,47.25980838,9.59027923,122
1703,at:48:993,Gisingen Lehrer-Frick-Straße,47.26146664,9.59205789,57
1704,at:48:995,Gisingen Milchhof,47.25477231,9.58395509,79
1705,at:48:996,Gisingen Oberaustraße,47.25290653,9.58732377,72
1706,at:48:997,Gisingen Pfarrer-Allgäuer-Weg,47.26342356,9.59775321,58
