stop_id,stop_name,stop_lat,stop_lon,count
at:45:56183,Seekirchen Bahnhof 1,47.899057512198,13.1293809357935,40
at:45:56199,Bad Vigaun S-Bahn 2,47.6641613257464,13.1240449430051,115
at:45:56483,Straßwalchen West,47.9767455878307,13.2454163210594,21
at:45:56533,Salzburg Gnigl S-Bahn 1,47.8119871674001,13.0663461522981,120
at:45:56656,Puch Urstein (FH) 2,47.7241058666292,13.0881123316353,121
at:45:56702,Salzburg Taxham Europark S-Bahn 1,47.8161134224544,13.0104260258539,157
at:45:56900,Gries Bahnhof 1,47.2880161187099,12.8906805984641,44
at:45:56901,Gerling Bahnhof 2,47.3902860630438,12.8274661519118,44
at:46:1034,Studenzen-Fladnitz,46.9992031109601,15.774676902767,50
at:46:1745,Pernegg Bahnhof 2,47.35947375066,15.3429735266176,29
at:46:1746,Flughafen Graz-Feldkirchen Bahnhof,46.9979777795337,15.449343039425,71
at:46:1747,Werndorf Bahnhof,46.9163197190372,15.4767955545115,71
at:46:1748,Wildon Bahnhof,46.8837763241821,15.52141487468,67
at:46:1749,Lebring Bahnhof,46.8557530566974,15.5321497423267,67
at:46:1751,Lichendorf Bahnhof,46.7139020779385,15.6981134910909,23
at:46:1752,Weitersfeld an der Mur Bahnhof,46.7146288615495,15.7219098629705,23
at:46:1753,Mureck Bahnhof,46.7113336201544,15.7710836416301,23
at:46:1756,Purkla Bahnhof,46.7316069435731,15.9032437862481,22
at:46:1757,Halbenrain Bahnhof,46.7237066727307,15.949147697273,22
at:46:1758,Judendorf-Straßengel Bahnhof 2,47.1185991342982,15.3432699706614,32
at:46:1759,Stübing Bahnhof 1,47.1774702731869,15.3223931234556,32
at:46:1760,Peggau-Deutschfeistritz Bahnhof 2,47.2075221754074,15.3431352233688,37
at:46:1761,Laßnitzhöhe 2,47.0788811447733,15.5883213970505,49
at:46:1762,Takern-St.Margarethen Bahnhof,47.045340879914,15.7578963732574,45
at:46:1764,Rohr Haltestelle,46.9765238016064,15.8120468185916,42
at:46:1765,Gniebing,46.9620692257391,15.8525428716054,42
at:46:1766,Lödersdorf,46.9546687858387,15.9462102062935,43
at:46:1767,Hohenbrugg an der Raab,46.944274559436,16.0604489609909,25
at:46:1768,Hatzendorf Bahnhof,46.9793860552844,16.0033610246772,20
at:46:1770,Söchau Bahnhof,47.028749592341,16.0135299536948,20
at:46:1771,Übersbach Bahnhof,47.0268329969131,16.0539271920273,20
at:46:1772,Bierbaum/Safen Bahnhof,47.0978846555311,16.0743728478967,20
at:46:1774,Bad Waltersdorf Bahnhof,47.1703622780116,16.013574869459,20
at:46:1775,Sebersdorf Bahnhof,47.1891133603673,15.9989053808673,20
at:46:1794,Kalsdorf Bahnhof,46.9642333697302,15.4699503920456,70
at:46:1827,Leibnitz Bahnhof,46.7798270595866,15.547412119006,80
at:46:1839,Spielfeld-Straß Bahnhof,46.7096582053222,15.6288623658285,92
at:46:1858,Gosdorf Bahnhof,46.7246057486456,15.7977366561136,23
at:46:1891,Bad Radkersburg Bahnhof,46.6995060503683,15.9933807418692,22
at:46:1923,Feldbach 3,46.9586235807284,15.8892749835781,50
at:46:1960,Fehring,46.9495485784874,16.0128652003845,93
at:46:1982,Fürstenfeld Bahnhof,47.0420720084774,16.0839848214381,20
at:46:2022,Hartberg Bahnhof,47.2809351225163,15.9846401341535,26
at:46:2042,Frohnleiten Bahnhof 2,47.2664715895702,15.3273428406718,47
at:46:2051,Mixnitz-Bärenschützklamm Bahnhof 1,47.331894704931,15.3599966012541,29
at:46:2065,Bruck/Mur Bahnhof 1,47.4136342381198,15.2792021245891,248
at:46:2244,Laßnitzthal 1,47.0882767113615,15.6571592972822,39
at:46:2735,Bad Blumau Bahnhof,47.1232447226609,16.0567658683255,20
at:46:28,Gleisdorf 2,47.098936470302,15.7099982023014,50
at:46:3038,Graz Ostbahnhof 2,47.0531265983253,15.4484537072936,51
at:46:3039,Raaba 1,47.0302130166348,15.4967561201275,51
at:46:3040,Graz Hbf 5,47.0726165131182,15.4162670706591,243
at:46:30454,Leoben Lerchenfeld Bahnhof,47.385450968256,15.114145674262,62
at:46:3747,Graz Liebenau Murpark 1,47.040137525801,15.4622967458238,51
at:46:3918,Kaindorf Bahnhof,46.8020362533423,15.5423725702614,71
at:46:4279,Graz Puntigam Bahnhof,47.0305742741974,15.4293645075034,77
at:46:4498,Graz Don Bosco Bahnhof 1,47.0580349340922,15.4190608311931,128
at:46:5205,St.Johann in der Haide Bahnhof,47.2804719606536,16.0353500319491,23
at:46:5211,Grafendorf Bahnhof,47.3468698877301,16.003540687734,24
at:46:5230,Rohrbach-Vorau Bahnhof,47.3893434064149,15.9858348934816,24
at:46:525,Gratwein-Gratkorn Bahnhof 2,47.1291122544742,15.3231387251415,41
at:46:5511,Unzmarkt Bahnhof 3,47.2010224446483,14.4422148247999,79
at:46:6092,Kapfenberg Bahnhof A/B,47.4450953344082,15.292551089713,127
at:46:6154,St.Marein Ort,47.474661454736,15.3717375820191,1
at:46:6155,St.Marein-St.Lorenzen Bahnhof,47.4733256288884,15.3732737011552,66
at:46:6208,Leoben Fichtlplatz,47.383589794688,15.1140827921921,10
at:46:6216,Niklasdorf Proleber Straße,47.3933875884341,15.1518030509775,10
at:46:6310,Mürzhofen Gemeindeamt,47.4854439689696,15.3978156747208,1
at:46:6313,Kindberg Bahnhof,47.5012919468317,15.4485165893635,65
at:46:6344,Leoben Hauptbahnhof A,47.3859497029502,15.0897204816834,148
at:46:6539,Krieglach Bahnhof,47.5473095328863,15.5607071852128,66
at:46:6589,Hieflau Bahnhof,47.607485103625,14.7374371598141,9
at:46:6635,Wartberg Bahnhof/Landesstraße,47.5267503752893,15.4845749648731,1
at:46:6650,Langenwang Ortsmitte,47.5684727952089,15.6207954945759,1
at:46:6750,St.Michael Bahnhof,47.346346436727,15.0093032974378,55
at:46:6770,Mautern Bahnhof,47.3968902682111,14.8353086100325,7
at:46:6793,Admont Bahnhof,47.5736668238018,14.4682390185845,9
at:46:6802,Gstatterboden Bahnhof,47.5915722720256,14.6337805591651,9
at:46:6892,Stainach-Irdning Bahnhof,47.5291827196225,14.1072240721523,94
at:46:6938,Selzthal Bahnhof,47.5503593641829,14.3135311603319,78
at:46:6947,Rottenmann Bahnhof,47.5278422146281,14.3648069967566,24
at:46:7024,Gröbming Bahnhof,47.4265989496206,13.9001893485924,6
at:46:7063,Bad Aussee Bahnhof,47.5990840708468,13.7767967611486,51
at:46:7112,Tauplitz Bahnhof,47.5516750417758,14.0101521225368,68
at:46:7189,Haus Bahnhof,47.4170383157867,13.800494318347,6
at:46:7208,Schladming Bahnhof,47.3940139527803,13.678476153288,37
at:46:7316,Bad Mitterndorf Bahnhof,47.5505170047145,13.9440091681579,49
at:46:7420,Kapfenberg Fachhochschule,47.4537761845344,15.3298042245506,67
at:46:7421,Allerheiligen-Mürzhofen Bahnhof,47.4821110969833,15.4032325158848,55
at:46:7422,Wartberg Bahnhof,47.5273812185684,15.4840449588554,59
at:46:7423,Mitterdorf-Veitsch Bahnhof,47.5364184286851,15.5125305365188,66
at:46:7424,Langenwang Bahnhof,47.567909118182,15.613267612494,55
at:46:7426,Mürzzuschlag Bahnhof,47.6084238518851,15.677811565667,136
at:46:7427,Spital am Semmering Bahnhof,47.6164418923256,15.7479160904494,43
at:46:7428,Steinhaus Bahnhof,47.6208198048324,15.7838487018192,39
at:46:7431,Kammern Bahnhof,47.389872512534,14.903643453705,7
at:46:7432,Kalwang Bahnhof,47.4237364117414,14.7463664137394,7
at:46:7433,Wald am Schoberpaß Bahnhof,47.4502772878522,14.6708630140987,7
at:46:7435,Gaishorn Bahnhof,47.4891104909456,14.5470122858599,7
at:46:7436,Trieben Bahnhof,47.4890679996071,14.4897267201836,9
at:46:7437,Liezen Bahnhof 1,47.5626114699446,14.2422139099157,37
at:46:7438,Wörschach Schwefelbad Bahnhof,47.5455389728656,14.1395185066209,5
at:46:7441,Niederöblarn Bahnhof,47.4819957479013,14.0145089516654,6
at:46:7442,Öblarn Bahnhof,47.4607246918193,13.9876583078193,8
at:46:7443,Stein an der Enns Bahnhof,47.4374034752551,13.9419699924626,6
at:46:7444,Pruggern Bahnhof,47.4233292015621,13.8745244809216,6
at:46:7445,Aich-Assach Bahnhof,47.4203023764361,13.8211645530374,6
at:46:7447,Pichl bei Schladming Bahnhof,47.3883034237349,13.613024901678,11
at:46:7449,Ardning Bahnhof,47.5906695720126,14.359309307217,27
at:46:7452,Johnsbach Bahnhof,47.5824536804127,14.5958536878643,9
at:46:7456,Weißenbach-St.Gallen Bahnhof,47.7140070710886,14.6353526109125,28
at:46:7461,Niklasdorf Bahnhof 2,47.3936673248874,15.1545249462888,69
at:46:7463,Kraubath an der Mur Bahnhof,47.3060190292743,14.9453612155053,35
at:46:7465,Fentsch-St.Lorenzen Bahnhof,47.2518150794249,14.8925672262502,33
at:46:7466,Knittelfeld Bahnhof,47.2154733449547,14.8380844042608,66
at:46:7468,Zeltweg Bahnhof,47.1901084297481,14.7500944221691,34
at:46:7469,Judenburg Bahnhof,47.1750155576593,14.6626524124007,67
at:46:7470,Thalheim-Pöls Bahnhof,47.1966705366546,14.5893049694421,34
at:46:7471,St.Georgen ob Judenburg Bahnhof,47.2121538918749,14.4995902220046,34
at:46:7472,Scheifling Bahnhof,47.1484949553355,14.4182567561691,23
at:46:7473,Mariahof-St.Lambrecht Bahnhof,47.106304706225,14.3728020027863,21
at:46:7474,Neumarkt Bahnhof,47.0734730491898,14.4149689222288,29
at:46:7510,Pürgg Bahnhof,47.5286853416766,14.0646439276791,34
at:46:7512,Bad Mitterndorf-Heilbrunn Bahnhof,47.5512870112655,13.925072681966,46
at:46:7513,Kainisch Bahnhof,47.5698425657119,13.8427600524707,46
at:46:7514,Kulm Schiflugschanze Bahnhof,47.5520448806817,13.9954826339451,41
at:46:7542,Dechantskirchen Bahnhof,47.4186916455392,16.0221717467293,25
at:46:7543,Friedberg,47.4345597544657,16.0535409164551,29
at:46:7547,Pinggau Markt Bahnhof,47.4405933637551,16.0611765963712,29
at:46:7548,Tauchen-Schaueregg Bahnhof,47.4828153279913,16.0548524567701,29
at:46:76,Ehrenhausen Bahnhof,46.7276415586498,15.5855905185864,62
at:46:942,Feldkirchen-Seiersberg Bahnhof,47.0124961505099,15.440449718111,71
at:46:977,Hart b.Graz Bahnhof 1,47.0421393468009,15.5076347182197,39
at:47:1150,Lienz-Peggetz Bahnhof,46.8273217978306,12.7923150748393,49
at:47:1153,Hochfilzen Bahnhof,47.4674961732612,12.6264411576035,27
at:47:1154,Pfaffenschwendt Bahnhof,47.4685588826344,12.5809774210679,13
at:47:1155,Fieberbrunn Bahnhof,47.4910164956281,12.5294410732108,29
at:47:1156,St. Johann i. T. Grieswirt Bahnhof,47.5097572133851,12.4668195147461,13
at:47:1157,St. Johann i. T. Bahnhof,47.5196407322749,12.4306713077081,33
at:47:1159,Oberndorf in Tirol,47.4974502680681,12.3908130585462,13
at:47:1160,Kitzbühel Bahnhof,47.4539644866086,12.3910196710616,33
at:47:1161,Kitzbühel Hahnenkamm Bahnhof,47.4433577773532,12.389968642179,25
at:47:1162,Kitzbühel Schwarzsee Bahnhof,47.4534785443966,12.3705470657336,13
at:47:1163,Kirchberg i. T. Bahnhof,47.4489529919256,12.3088956877759,33
at:47:1164,Brixen i. Th. Bahnhof,47.4492324332913,12.2613748092394,27
at:47:1165,Westendorf Bahnhof,47.441061197806,12.2227113194055,27
at:47:1166,Windau Bahnhof,47.4389285698851,12.1868685395641,13
at:47:1167,Hopfgarten i. Br. Berglift Bahnhof,47.4469543353968,12.1586165238746,27
at:47:1168,Hopfgarten i. Br. Bahnhof,47.455634878714,12.1490314997918,15
at:47:1169,Wörgl Süd-Bruckhäusl Bahnhof,47.4868887548736,12.1090834191014,13
at:47:1170,Wörgl Hbf,47.4916052792686,12.060358798084,147
at:47:1172,Kundl Bahnhof,47.4761065371877,11.9820796042149,34
at:47:1173,Rattenberg-Kramsach Bahnhof 1,47.4391959125971,11.89603896629,32
at:47:1174,Brixlegg Bahnhof,47.4348331958352,11.8800938699946,32
at:47:1175,Münster-Wiesing Bahnhof,47.403372044054,11.8197540323519,32
at:47:1178,Stans Bahnhof,47.3652786699997,11.7262304281092,24
at:47:1179,Schwaz Bahnhof,47.3497244303448,11.701499808334,56
at:47:1180,Pill-Vomperbach Bahnhof,47.3239792750536,11.6770656326025,22
at:47:1181,Terfens-Weer Bahnhof,47.3159773966459,11.6345843028106,22
at:47:1182,Fritzens-Wattens Bahnhof,47.3020899828974,11.5895248081529,22
at:47:1183,Volders-Baumkirchen Bahnhof,47.2962902986786,11.564488761181,22
at:47:1184,Hall in Tirol Bahnhof,47.2769615494567,11.5011934662531,52
at:47:1186,Rum Bahnhof,47.2779184033758,11.4570861857967,58
at:47:1187,Innsbruck Hauptbahnhof,47.2631980039047,11.4008246995445,239
at:47:1189,Innsbruck Westbahnhof,47.255949065016,11.3918595130077,94
at:47:1191,Völs Bahnhof,47.2556137242302,11.3214585441814,39
at:47:1192,Kematen i. T. Bahnhof,47.2612715534805,11.2765607462749,24
at:47:1193,Oberhofen i. I. Bahnhof,47.3019498719755,11.0957029300979,19
at:47:1194,Zirl Bahnhof,47.2659168621112,11.2298393683413,24
at:47:1195,Inzing Bahnhof,47.2777233772294,11.1991169856202,21
at:47:1196,Hatting Bahnhof,47.2813373387392,11.170505643817,21
at:47:1197,Flaurling Bahnhof,47.2889423062856,11.1431249939532,19
at:47:1198,Telfs-Pfaffenhofen Bahnhof,47.3005852940121,11.0787966364485,47
at:47:1199,Rietz Bahnhof,47.2920315120498,11.0247090731841,18
at:47:1200,Stams Bahnhof,47.2818979986751,10.9798382247361,25
at:47:1201,Mötz Bahnhof,47.2752428257161,10.9599585074957,17
at:47:1202,Silz Bahnhof,47.270189942224,10.9367550237037,24
at:47:1203,Haiming Bahnhof,47.2532723766615,10.8901504267571,17
at:47:1204,Ötztal-Bahnhof,47.2386427080438,10.8592124483677,67
at:47:1205,Roppen Bahnhof,47.2157418210478,10.8174318044975,15
at:47:1206,Imst-Pitztal Bahnhof,47.2187437793295,10.7637664494167,34
at:47:1209,Imsterberg Bahnhof,47.2112019515533,10.706049692404,15
at:47:1210,Schönwies Bahnhof,47.1973053392986,10.6607296863139,15
at:47:1212,Landeck-Zams Bahnhof,47.1482872337089,10.5785338378055,71
at:47:1222,St. Anton a. A. Bahnhof,47.1274681884331,10.2671777602863,49
at:47:211,Innsbruck Messe Bahnhof,47.2728352996644,11.4071578222984,58
at:47:2181,Kirchbichl Bahnhof,47.5196710655631,12.0938479918806,24
at:47:2183,Schaftenau Bahnhof,47.5588045909843,12.1252710605235,32
at:47:2184,Kufstein Bahnhof,47.5821385910481,12.1657671135372,152
at:47:2221,Innsbruck Hötting Bahnhof,47.261369096959,11.3737584600302,53
at:47:2222,Innsbruck Allerheiligenhöfe Bahnhof,47.269141515132,11.3534834840648,53
at:47:2223,Kranebitten Bahnhof,47.2696596357673,11.3284115044815,53
at:47:2225,Hochzirl Bahnhof,47.2810509123484,11.2493687426208,53
at:47:2226,Leithen Bahnhof,47.2907946327823,11.2218443623116,53
at:47:2227,Reith b. S. Bahnhof,47.30089598227,11.2007339531318,53
at:47:2228,Seefeld i. T. Bahnhof,47.3288017396844,11.1895948436072,53
at:47:2230,Gießenbach Bahnhof,47.3746114463162,11.2367743623357,45
at:47:2231,Scharnitz Bahnhof,47.3918672556579,11.2668589412051,52
at:47:2263,Matrei a. Br. Bahnhof,47.127132034844,11.4526844409039,17
at:47:2264,Steinach a. Br. Bahnhof,47.0894449244422,11.46989616175,16
at:47:2265,St. Jodok a. Br. Bahnhof,47.0633344501987,11.4992710715448,13
at:47:2266,Gries a. Br. Bahnhof,47.041141506578,11.4852753194163,13
at:47:294,Hall-Thaur Bahnhof,47.2770042121019,11.4746392664508,22
at:47:3871,Nikolsdorf Bahnhof,46.7790273331025,12.8954686189291,49
at:47:3872,Dölsach Bahnhof,46.8147696534968,12.833386049635,49
at:47:3873,Lienz Bahnhof,46.8283850916648,12.7712855140351,67
at:47:3875,Thal Bahnhof,46.7841330749378,12.6707999663395,13
at:47:3876,Mittewald Bahnhof,46.7696388864413,12.5950719878777,13
at:47:3877,Abfaltersbach Bahnhof,46.7581810418443,12.5293422585295,13
at:47:3878,Tassenbach Bahnhof,46.7468254033257,12.465570856501,13
at:47:3879,Sillian Bahnhof,46.7458651420689,12.4253981969896,34
at:47:3880,Weitlanbrunn Bahnhof,46.7425164048779,12.3954932811771,9
at:47:3881,Heinfels Bahnhof,46.745828208602,12.444190952736,13
at:47:61321,Jenbach Bahnhof,47.3882973419045,11.7775871129095,88
at:48:1029,Götzis Bahnhof,47.3373800107614,9.63744077972521,53
at:48:1098,Hard-Fussach Bahnhof,47.4798526373119,9.68833034057766,41
at:48:1099,Dornbirn Haselstauden Bahnhof,47.4327246222875,9.74913730216818,37
at:48:1133,Hohenems Bahnhof,47.3647554015789,9.68114381830371,61
at:48:1184,Klaus Bahnhof,47.3087174144468,9.62429842711671,34
at:48:1226,Langen a. A. Bahnhof,47.1314713087892,10.1215518695575,15
at:48:1252,Lauterach Bahnhof,47.4773572907542,9.72432583401734,42
at:48:130,Bludenz Bahnhof,47.1547750964851,9.81448973909697,109
at:48:1303,Lorüns Bahnhof,47.1310007285886,9.85291068380411,14
at:48:1305,Ludesch Bahnhof,47.1801691080421,9.77147840328734,27
at:48:1313,Lustenau Bahnhof,47.4507936327332,9.66724688085644,41
at:48:134,Schruns Bahnhof,47.079584646274,9.91759836742256,14
at:48:1377,Nenzing Bahnhof,47.1914453340856,9.70875803014139,44
at:48:139,Kaltenbrunnen Bahnhof,47.0853835917109,9.88816057555787,14
at:48:1405,Nüziders Bahnhof,47.1711378529337,9.79361289189113,26
at:48:1436,Rankweil Bahnhof,47.2723294005178,9.63755756071216,61
at:48:146,Schwarzach Bahnhof,47.4460734444255,9.75433854766396,39
at:48:1679,Schlins Bahnhof,47.1949369984411,9.69048629725985,23
at:48:187,St. Anton im Montafon Bahnhof,47.1099670432124,9.86622371631662,14
at:48:233,Sulz-Röthis Bahnhof,47.2940238626521,9.63461108657984,20
at:48:2383,Lauterach Unterfeld Bahnhof,47.4809272391017,9.7178399976651,28
at:48:276,Tisis Bahnhof,47.2272179028968,9.57575346915614,16
at:48:326,Vandans Bahnhof,47.0987713612186,9.8687389991125,14
at:48:356,Wolfurt Bahnhof,47.457050114865,9.74106144776282,40
at:48:394,Altach Bahnhof,47.3526214202206,9.66217139950046,21
at:48:413,Bludenz Moos Bahnhof,47.1421224194527,9.8310456897856,14
at:48:452,Bregenz Bahnhof,47.5032946062811,9.74107941406851,106
at:48:454,Bregenz Riedenburg Bahnhof,47.4936629351967,9.72121766313386,87
at:48:466,Bregenz Hafen Bahnhof,47.5061285422812,9.74828390264815,48
at:48:511,Bludenz Brunnenfeld Bahnhof,47.1362502121,9.83888798221705,14
at:48:567,Altenstadt Bahnhof,47.2564002474497,9.61529730796858,21
at:48:585,Dornbirn Bahnhof,47.4176036145207,9.73840243452146,77
at:48:628,Dornbirn Hatlerdorf Bahnhof,47.39901851894,9.72480194111799,21
at:48:738,Dornbirn Schoren Bahnhof,47.413214791894,9.72659857168648,35
at:48:817,Feldkirch Bahnhof,47.2408932201416,9.60394260277573,126
at:48:847,Feldkirch Amberg Bahnhof,47.2553576443819,9.62126212145597,20
at:48:868,Frastanz Bahnhof,47.220189783947,9.63910266300106,43
at:48:889,Lochau Bahnhof,47.529401079182,9.74256163428751,34
at:48:892,Tschagguns Bahnhof,47.079119724584,9.90476144201071,14
at:48:975,Gisingen Bahnhof,47.2555771414705,9.59798677244119,16
at:49:1003,Wien Penzing,48.1925602813794,16.3048536003753,96
at:49:1015,Wien Meidling,48.1746517396117,16.3339051166678,1145
at:49:1040,Wien Praterstern,48.2183758965479,16.3931310433581,774
at:49:1062,Wien Spittelau,48.2352699347115,16.3580428483555,214
at:49:1091,Wien Rennweg,48.194386720758,16.3867889374513,817
at:49:1248,Wien Siemensstraße,48.2710264341578,16.4207272888901,331
at:49:1257,Wien Grillgasse,48.1671270879371,16.4070100144996,210
at:49:1260,Wien Simmering,48.169924997401,16.4192091360597,129
at:49:1295,Wien Speising,48.17368126535,16.2835725112916,113
at:49:1299,Wien Stadlau,48.2186931225587,16.4481169219067,129
at:49:1301,Wien Praterkai,48.1992968251394,16.4408405681043,59
at:49:1333,Wien Strebersdorf,48.2856077608137,16.3817404055538,127
at:49:1346,Wien Quartier Belvedere,48.1880448042928,16.3820458327505,587
at:49:1349,Wien Hauptbahnhof,48.1853317334923,16.378650200976,1362
at:49:1357,Wien Süßenbrunn,48.2850638008171,16.4842920784032,117
at:49:1385,Wien Traisengasse,48.2346237191566,16.3851719699397,772
at:49:1425,Wien St. Marx,48.1878471682236,16.3999223069069,86
at:49:1458,Wien Weidlingau Bahnhof,48.2103368531568,16.211824069539,60
at:49:1468,Wien Westbahnhof,48.1962310590477,16.3367976918831,134
at:49:1482,Wien Wolf in der Au,48.2046554873426,16.2362762115761,60
at:49:1519,Wien Zentralfriedhof,48.1539263259242,16.4262878604995,86
at:49:166,Wien Breitensee,48.1978298310517,16.3066142983325,33
at:49:1705,Wien Handelskai,48.2420427399889,16.3852168857039,801
at:49:176,Wien Brünner Straße,48.2693940709544,16.4046833779134,129
at:49:1780,Wien Kaiserebersdorf,48.146152885959,16.4653645753642,142
at:49:288,Wien Erzherzog-Karl-Straße,48.2301059657891,16.4536685103633,127
at:49:334,Wien Floridsdorf,48.2561418965629,16.400605026523,783
at:49:345,Wien Franz-Josefs-Bahnhof,48.2267607761741,16.3610971203219,216
at:49:393,Wien Gersthof,48.2307402704633,16.3292248940369,31
at:49:460,Wien Hadersdorf,48.2103907303216,16.2222714762947,60
at:49:465,Wien Haidestraße,48.1788509257928,16.4263327762637,59
at:49:484,Wien Geiselbergstraße,48.1751070175034,16.4070100144996,86
at:49:491,Wien Heiligenstadt,48.2489701766462,16.3657414103414,245
at:49:505,Wien Hernals,48.2230143830027,16.3144206581525,32
at:49:511,Wien Hetzendorf,48.1665099695865,16.3150584620044,278
at:49:532,Wien Hirschstetten,48.2326969910045,16.4691195332523,55
at:49:560,Wien Hütteldorf,48.1975005000747,16.2609439492815,280
at:49:582,Wien Blumental,48.1388818260272,16.3692987388671,69
at:49:591,Wien Jedlersdorf,48.2728201797427,16.3966614224251,134
at:49:723,Wien Krottenbachstraße,48.2400385138165,16.3402023068104,31
at:49:743,Wien Mitte-Landstraße,48.2057930083024,16.3843365367253,773
at:49:769,Wien Leopoldau,48.2777646123717,16.4501111818377,389
at:49:788,Wien Liesing,48.1346913575282,16.2841923488377,409
at:49:849,Wien Matzleinsdorfer Platz,48.1801327771602,16.3579619999799,746
at:49:910,Wien Aspern Nord,48.2338518398808,16.5046299364385,61
at:49:94,Wien Atzgersdorf,48.1470159936855,16.2886569758004,276
at:49:948,Wien Nußdorf,48.260208813659,16.3676638050497,50
at:49:959,Wien Oberdöbling,48.2440109931453,16.344100995144,31
at:49:981,Wien Ottakring,48.2118154614423,16.3111148579065,33
